



25	200




0	50.0	50.0	0.0
1	96.8	94.6	27.0
2	23.5	5.4	11.0
3	55.0	59.8	23.0
4	61.4	13.8	16.0
5	20.9	92.6	16.0
6	66.1	87.0	17.0
7	18.2	14.5	23.0
8	32.0	62.3	20.0
9	57.7	12.5	21.0
10	8.8	56.8	24.0
11	93.2	82.6	11.0
12	36.2	24.4	16.0
13	72.7	66.6	28.0
14	68.3	1.8	16.0
15	49.7	42.2	21.0
16	68.3	66.8	18.0
17	37.1	13.5	17.0
18	67.1	79.5	14.0
19	55.0	37.1	10.0
20	14.9	42.0	25.0
21	61.8	94.7	17.0
22	79.0	88.2	23.0
23	4.4	30.3	26.0
24	90.0	90.5	15.0
25	91.7	56.7	16.0
