



25	200




0	50.0	50.0	0.0
1	53.6	98.0	10.0
2	16.7	17.7	13.0
3	28.1	53.8	18.0
4	49.2	36.4	18.0
5	10.6	41.9	13.0
6	20.6	49.7	17.0
7	26.4	60.3	29.0
8	42.2	97.8	25.0
9	17.2	30.0	21.0
10	65.8	93.9	23.0
11	88.8	23.2	20.0
12	37.3	57.6	16.0
13	66.1	13.8	21.0
14	92.4	91.2	26.0
15	69.7	23.5	17.0
16	72.7	59.1	20.0
17	47.5	53.5	14.0
18	76.0	86.9	10.0
19	80.0	73.6	27.0
20	91.3	77.8	25.0
21	52.7	98.4	25.0
22	87.6	63.7	16.0
23	48.0	69.2	19.0
24	32.8	37.6	14.0
25	76.2	21.5	18.0
