



25	200




0	50.0	50.0	0.0
1	77.5	63.0	28.0
2	20.9	95.4	18.0
3	92.2	20.7	26.0
4	66.0	60.9	26.0
5	22.0	33.9	20.0
6	79.7	97.7	23.0
7	16.0	88.4	23.0
8	71.0	31.3	14.0
9	60.2	42.9	21.0
10	30.8	20.2	20.0
11	71.1	75.7	28.0
12	17.6	97.2	27.0
13	39.4	49.0	29.0
14	31.5	14.9	19.0
15	39.1	11.2	23.0
16	30.4	70.6	18.0
17	23.3	62.1	22.0
18	49.1	26.7	21.0
19	36.0	89.9	27.0
20	14.8	8.5	17.0
21	91.1	42.5	17.0
22	52.4	15.4	12.0
23	92.4	79.0	25.0
24	19.4	4.7	12.0
25	87.9	61.1	26.0
