



25	200




0	50.0	50.0	0.0
1	81.9	78.1	18.0
2	33.5	65.7	11.0
3	85.5	16.7	16.0
4	40.8	73.4	17.0
5	54.4	42.0	24.0
6	95.0	70.6	26.0
7	12.6	83.8	22.0
8	83.4	21.2	16.0
9	54.3	74.0	23.0
10	42.1	49.1	13.0
11	93.1	90.0	18.0
12	21.6	75.4	11.0
13	80.0	27.9	29.0
14	48.2	66.6	10.0
15	42.5	40.1	11.0
16	82.8	58.3	15.0
17	18.5	93.3	21.0
18	74.3	41.0	10.0
19	47.8	60.4	23.0
20	41.3	57.2	18.0
21	78.8	91.5	15.0
22	15.1	82.2	12.0
23	68.7	29.1	12.0
24	41.9	56.3	21.0
25	52.1	47.6	25.0
