



25	200




0	50.0	50.0	0.0
1	47.0	57.1	15.0
2	44.9	27.2	22.0
3	59.8	55.8	18.0
4	25.9	21.0	26.0
5	53.6	28.3	14.0
6	80.7	93.8	17.0
7	48.1	95.6	21.0
8	20.4	86.6	12.0
9	80.5	63.9	27.0
10	39.5	22.6	19.0
11	87.1	25.8	17.0
12	21.7	38.8	14.0
13	11.1	31.4	17.0
14	64.1	52.4	22.0
15	66.9	67.1	22.0
16	78.0	33.1	16.0
17	29.6	9.7	16.0
18	79.4	19.5	18.0
19	95.7	41.5	15.0
20	24.2	84.8	28.0
21	41.8	49.6	26.0
22	37.4	92.6	20.0
23	70.4	25.9	18.0
24	4.0	25.6	27.0
25	75.0	79.2	13.0
