



25	200




0	50.0	50.0	0.0
1	69.6	97.2	14.0
2	12.8	73.6	26.0
3	93.2	18.1	10.0
4	59.6	62.6	17.0
5	26.1	23.3	27.0
6	100.0	84.4	11.0
7	32.3	82.0	17.0
8	87.4	15.3	12.0
9	57.8	67.4	13.0
10	8.8	8.3	12.0
11	96.1	93.1	20.0
12	33.9	78.2	17.0
13	65.7	44.9	15.0
14	41.1	71.8	23.0
15	0.0	29.5	11.0
16	100.0	85.4	24.0
17	17.5	71.1	10.0
18	74.7	13.4	24.0
19	59.8	69.4	25.0
20	34.2	18.9	29.0
21	99.2	73.1	16.0
22	17.8	76.9	24.0
23	78.5	17.2	10.0
24	47.7	46.1	20.0
25	25.2	0.6	29.0
