



25	200




0	50.0	50.0	0.0
1	49.9	71.1	21.0
2	68.9	63.1	26.0
3	48.3	21.9	11.0
4	95.2	39.6	16.0
5	26.4	16.6	21.0
6	58.4	93.1	26.0
7	76.6	74.8	16.0
8	55.0	24.6	24.0
9	86.0	31.1	28.0
10	19.5	43.3	21.0
11	33.4	68.6	27.0
12	64.8	86.8	10.0
13	77.7	48.9	20.0
14	85.3	76.8	26.0
15	38.5	22.5	21.0
16	81.7	16.7	14.0
17	47.0	53.2	14.0
18	2.1	29.8	23.0
19	32.3	46.3	11.0
20	16.8	16.3	18.0
21	24.3	96.6	25.0
22	7.4	68.8	28.0
23	2.1	43.5	10.0
24	21.9	84.4	26.0
25	50.0	35.8	29.0
