



25	200




0	50.0	50.0	0.0
1	62.9	6.8	18.0
2	46.4	12.7	23.0
3	74.4	80.5	25.0
4	23.1	99.1	17.0
5	18.4	92.3	11.0
6	66.7	86.3	23.0
7	65.7	42.7	29.0
8	73.0	72.7	16.0
9	26.9	70.7	19.0
10	58.4	34.0	23.0
11	12.7	20.4	18.0
12	90.1	27.9	22.0
13	72.2	69.7	26.0
14	67.4	60.7	21.0
15	13.7	42.8	23.0
16	31.2	62.6	17.0
17	62.8	92.5	13.0
18	95.7	14.7	13.0
19	84.8	30.0	29.0
20	6.7	60.9	15.0
21	61.8	56.8	29.0
22	46.3	27.1	13.0
23	28.2	97.5	23.0
24	27.8	54.9	14.0
25	25.9	33.0	28.0
