



25	200




0	50.0	50.0	0.0
1	78.3	93.4	23.0
2	16.0	91.7	29.0
3	64.8	21.7	25.0
4	46.0	36.5	28.0
5	40.5	18.9	10.0
6	91.8	91.1	28.0
7	7.5	74.5	21.0
8	94.5	22.5	21.0
9	44.7	58.1	22.0
10	2.1	23.6	28.0
11	70.7	83.5	13.0
12	17.0	78.4	19.0
13	82.6	10.8	10.0
14	41.0	75.2	14.0
15	9.5	24.7	24.0
16	79.6	74.8	12.0
17	21.1	85.0	14.0
18	70.8	36.1	29.0
19	29.7	48.6	20.0
20	6.9	1.5	10.0
21	67.2	87.9	12.0
22	18.0	78.4	11.0
23	89.5	7.1	15.0
24	36.0	68.8	22.0
25	25.7	10.3	25.0
