



25	200




0	50.0	50.0	0.0
1	98.2	71.5	11.0
2	22.1	31.6	23.0
3	54.8	75.6	24.0
4	57.2	18.1	13.0
5	33.7	72.6	17.0
6	75.9	77.4	19.0
7	26.2	31.0	29.0
8	30.1	71.7	11.0
9	61.5	13.2	19.0
10	20.6	79.8	27.0
11	67.6	75.4	12.0
12	35.9	30.8	23.0
13	49.7	73.2	18.0
14	44.3	16.1	17.0
15	30.1	84.2	11.0
16	86.9	82.2	13.0
17	39.0	41.3	15.0
18	44.1	71.2	10.0
19	68.9	20.8	24.0
20	15.8	88.2	15.0
21	75.8	65.5	29.0
22	21.3	30.3	11.0
23	50.6	69.7	19.0
24	48.6	22.3	20.0
25	5.5	90.7	13.0
26	72.9	71.4	21.0
27	45.2	28.6	25.0
28	45.8	45.7	24.0
29	68.8	0.0	17.0
30	33.3	90.2	22.0
31	86.0	82.6	26.0
32	38.2	38.3	16.0
33	57.5	59.2	27.0
34	49.3	20.7	21.0
35	0.0	70.9	23.0
36	76.2	73.3	12.0
37	29.0	43.7	20.0
38	44.4	57.5	24.0
39	55.8	0.0	16.0
40	27.5	59.2	18.0
41	77.2	78.8	29.0
42	35.4	35.7	18.0
43	35.2	64.0	10.0
44	60.8	11.5	22.0
45	0.9	92.0	15.0
46	81.1	97.1	20.0
47	24.4	19.9	10.0
48	47.0	69.1	22.0
49	62.8	14.7	23.0
50	14.4	74.9	20.0
