



25	200




0	50.0	50.0	0.0
1	22.2	80.0	20.0
2	59.3	71.3	25.0
3	5.5	89.7	19.0
4	93.1	44.0	22.0
5	57.7	11.0	11.0
6	46.2	52.6	16.0
7	78.0	4.1	10.0
8	19.2	86.0	29.0
9	15.1	92.6	23.0
10	46.7	48.2	28.0
11	39.8	84.4	25.0
12	50.2	84.5	19.0
13	34.3	22.2	12.0
14	20.0	25.8	21.0
15	20.1	93.7	18.0
16	63.1	1.5	21.0
17	87.7	5.0	27.0
18	52.6	48.2	24.0
19	39.7	31.2	29.0
20	52.4	82.4	18.0
21	86.7	83.3	19.0
22	73.2	11.4	14.0
23	51.9	41.1	23.0
24	31.8	62.1	18.0
25	64.2	67.3	23.0
26	45.9	79.3	14.0
27	98.6	66.9	23.0
28	74.5	19.2	14.0
29	39.6	31.4	24.0
30	55.4	32.2	22.0
31	58.6	59.8	12.0
32	26.8	46.4	29.0
33	15.8	82.4	27.0
34	74.2	11.5	18.0
35	80.4	58.2	17.0
36	41.6	32.4	29.0
37	27.0	83.6	23.0
38	99.0	74.2	21.0
39	98.3	90.6	16.0
40	86.8	24.6	12.0
41	51.6	50.4	21.0
42	77.4	12.6	24.0
43	56.8	32.0	13.0
44	33.1	22.9	17.0
45	92.4	33.7	13.0
46	70.0	75.4	12.0
47	3.4	31.8	16.0
48	0.9	84.1	20.0
49	59.9	64.6	18.0
50	63.8	65.2	15.0
