



25	200




0	50.0	50.0	0.0
1	45.3	62.8	13.0
2	51.9	42.1	16.0
3	14.8	81.4	22.0
4	5.8	11.2	22.0
5	25.4	85.7	25.0
6	47.6	21.2	12.0
7	50.1	3.4	24.0
8	11.8	76.4	17.0
9	36.9	23.5	28.0
10	49.5	76.6	21.0
11	47.5	23.1	17.0
12	78.5	26.3	22.0
13	31.7	73.1	18.0
14	6.9	7.7	26.0
15	26.6	81.1	25.0
16	35.7	54.3	22.0
17	53.3	30.6	23.0
18	17.2	68.5	26.0
19	16.3	19.3	28.0
20	17.0	81.2	24.0
21	49.4	32.7	16.0
22	42.5	19.0	11.0
23	8.0	79.1	19.0
24	34.7	22.7	11.0
25	26.6	69.1	29.0
26	39.9	37.7	12.0
27	82.3	3.2	25.0
28	19.2	45.3	11.0
29	38.2	19.5	11.0
30	19.2	96.1	18.0
31	51.3	54.8	29.0
32	27.5	69.8	25.0
33	71.0	10.5	23.0
34	65.4	5.1	12.0
35	1.7	13.2	19.0
36	55.8	46.1	22.0
37	65.4	30.0	15.0
38	67.3	67.6	22.0
39	7.5	79.5	24.0
40	81.6	13.6	12.0
41	78.0	93.5	25.0
42	5.3	90.6	16.0
43	85.8	26.6	27.0
44	2.7	34.0	26.0
45	50.9	43.6	16.0
46	91.7	51.1	27.0
47	25.9	6.0	23.0
48	98.3	44.2	21.0
49	41.6	50.8	11.0
50	38.9	74.4	20.0
