



25	200




0	50.0	50.0	0.0
1	21.0	46.5	19.0
2	54.4	37.7	22.0
3	81.1	77.5	11.0
4	34.5	89.6	21.0
5	13.5	27.1	13.0
6	2.4	48.3	22.0
7	35.4	30.8	13.0
8	79.2	73.5	27.0
9	42.6	69.4	16.0
10	7.5	30.1	15.0
11	41.5	8.8	10.0
12	51.6	35.1	29.0
13	77.3	83.4	20.0
14	38.7	83.8	13.0
15	14.5	31.3	12.0
16	33.3	29.4	25.0
17	55.5	34.2	24.0
18	75.4	77.4	15.0
19	28.4	100.0	23.0
20	32.6	27.6	21.0
21	27.8	34.2	22.0
22	61.3	39.2	10.0
23	72.8	88.0	26.0
24	40.0	83.5	24.0
25	17.4	26.5	18.0
26	21.1	54.2	11.0
27	67.8	17.4	14.0
28	69.7	95.7	14.0
29	29.3	91.4	17.0
30	8.4	22.5	12.0
31	30.4	34.4	22.0
32	65.1	18.8	14.0
33	85.4	100.0	14.0
34	22.6	86.0	12.0
35	10.9	33.0	26.0
36	48.3	48.1	28.0
37	51.3	57.8	12.0
38	73.9	81.1	18.0
39	19.0	84.8	21.0
40	23.6	33.1	24.0
41	26.1	52.8	27.0
42	42.8	17.8	22.0
43	77.8	78.4	15.0
44	23.1	77.6	26.0
45	10.7	24.8	27.0
46	29.2	38.3	22.0
47	53.4	40.2	23.0
48	49.6	81.9	12.0
49	23.8	82.1	15.0
50	33.2	28.5	20.0
