



25	200




0	50.0	50.0	0.0
1	15.0	3.2	12.0
2	47.0	3.6	26.0
3	61.2	94.7	15.0
4	75.5	64.8	12.0
5	94.3	77.1	27.0
6	76.7	94.5	26.0
7	15.1	26.5	14.0
8	32.4	68.4	24.0
9	46.3	12.3	29.0
10	4.9	75.9	29.0
11	59.4	18.6	16.0
12	17.7	56.7	13.0
13	15.9	84.3	25.0
14	99.0	48.6	11.0
15	13.6	44.4	13.0
16	21.0	83.7	19.0
17	50.0	76.8	17.0
18	72.4	26.1	17.0
19	65.9	43.7	19.0
20	31.3	65.3	25.0
21	96.8	69.4	23.0
22	47.0	96.3	24.0
23	34.4	68.4	23.0
24	85.5	48.7	18.0
25	18.9	92.5	22.0
26	91.7	6.9	27.0
27	78.7	98.6	22.0
28	63.3	33.5	24.0
29	37.3	61.2	16.0
30	18.8	84.8	15.0
31	63.8	13.8	25.0
32	71.0	55.9	19.0
33	89.4	18.7	13.0
34	47.5	76.3	25.0
35	64.0	71.7	23.0
36	80.8	91.8	19.0
37	78.4	86.4	17.0
38	35.1	7.8	28.0
39	38.0	83.9	20.0
40	50.4	88.2	18.0
41	18.6	11.7	19.0
42	29.5	64.4	13.0
43	93.5	79.3	23.0
44	54.6	49.6	13.0
45	57.5	25.3	10.0
46	38.7	43.2	29.0
47	57.2	42.4	25.0
48	79.8	90.8	22.0
49	24.2	25.2	10.0
50	73.6	78.9	22.0
