



25	200




0	50.0	50.0	0.0
1	40.8	26.0	10.0
2	73.8	0.0	29.0
3	20.3	63.1	20.0
4	3.3	12.9	10.0
5	28.3	82.0	29.0
6	41.2	54.9	25.0
7	51.8	25.9	27.0
8	25.7	90.8	21.0
9	0.0	14.8	19.0
10	17.4	77.7	29.0
11	30.1	52.5	21.0
12	55.1	18.5	29.0
13	26.8	91.8	12.0
14	41.3	19.0	25.0
15	38.1	99.4	28.0
16	31.1	36.2	12.0
17	68.5	21.0	20.0
18	6.7	74.6	24.0
19	23.1	5.2	19.0
20	34.4	67.7	19.0
21	37.7	42.7	10.0
22	49.3	21.4	25.0
23	25.1	75.3	18.0
24	0.0	22.0	24.0
25	32.5	65.3	19.0
26	32.9	35.6	27.0
27	72.8	17.5	13.0
28	14.1	78.6	23.0
29	20.4	0.0	23.0
30	35.6	61.7	15.0
31	33.6	31.8	29.0
32	69.6	27.0	16.0
33	25.1	74.8	11.0
34	1.3	2.2	21.0
35	24.0	98.2	22.0
36	39.3	32.2	15.0
37	69.3	28.6	21.0
38	20.5	76.6	23.0
39	10.2	9.0	28.0
40	28.2	82.5	27.0
41	43.5	36.3	29.0
42	66.6	26.4	13.0
43	16.9	84.6	15.0
44	8.2	11.4	13.0
45	29.0	66.7	13.0
46	68.7	31.1	14.0
47	65.7	6.4	28.0
48	9.9	89.7	18.0
49	25.8	20.1	11.0
50	25.2	58.1	14.0
