



25	200




0	50.0	50.0	0.0
1	17.0	35.5	21.0
2	91.2	86.0	27.0
3	83.9	31.0	15.0
4	87.9	62.4	25.0
5	38.2	41.1	19.0
6	12.0	47.0	29.0
7	33.6	28.3	11.0
8	39.2	22.9	11.0
9	99.9	96.3	25.0
10	43.6	37.1	12.0
11	68.0	88.2	17.0
12	64.1	70.1	18.0
13	21.8	78.2	12.0
14	96.8	56.5	17.0
15	3.4	96.7	25.0
16	32.9	47.0	27.0
17	69.9	38.0	18.0
18	54.9	21.6	19.0
19	43.3	82.1	29.0
20	48.2	82.3	25.0
21	21.5	12.3	17.0
22	11.8	64.9	19.0
23	23.9	26.8	26.0
24	25.3	51.5	13.0
25	25.3	78.6	16.0
26	90.9	32.7	25.0
27	78.7	27.2	22.0
28	78.2	63.7	12.0
29	16.2	34.7	18.0
30	45.8	82.8	17.0
31	95.4	55.1	29.0
32	51.9	50.4	26.0
33	52.2	95.3	16.0
34	24.0	54.9	18.0
35	66.9	36.0	29.0
36	19.4	30.9	21.0
37	71.1	32.3	24.0
38	22.8	15.7	14.0
39	73.5	89.5	24.0
40	61.9	12.5	25.0
41	89.8	14.4	25.0
42	12.9	47.8	11.0
43	50.7	48.4	26.0
44	32.5	25.5	22.0
45	5.5	8.0	27.0
46	12.3	73.7	18.0
47	58.4	18.9	12.0
48	68.4	36.0	25.0
49	35.6	34.5	18.0
50	34.0	41.7	26.0
51	25.3	52.3	19.0
52	78.6	97.8	24.0
53	66.1	51.0	15.0
54	50.3	64.0	11.0
55	80.5	45.7	21.0
56	22.9	90.4	18.0
57	50.3	55.6	11.0
58	41.4	23.8	29.0
59	46.2	70.7	18.0
60	82.7	93.2	19.0
61	35.7	62.7	25.0
62	49.7	87.0	24.0
63	52.0	73.1	17.0
64	56.0	5.7	20.0
65	19.2	41.1	11.0
66	14.5	63.3	23.0
67	63.6	97.8	21.0
68	24.3	83.3	27.0
69	82.3	38.0	28.0
70	35.9	4.8	18.0
71	37.8	37.2	19.0
72	97.7	95.0	18.0
73	5.9	0.3	13.0
74	10.4	77.0	24.0
75	7.0	5.8	26.0
76	52.8	54.9	14.0
77	55.5	50.5	14.0
78	17.6	41.4	17.0
79	35.9	17.5	21.0
80	13.5	55.0	27.0
81	83.7	37.5	14.0
82	51.4	85.8	29.0
83	43.8	6.7	18.0
84	57.1	55.2	18.0
85	68.8	89.2	22.0
86	88.6	3.7	11.0
87	52.5	73.1	16.0
88	45.3	24.4	12.0
89	67.9	80.4	10.0
90	65.1	49.5	17.0
91	41.1	51.2	19.0
92	28.8	93.7	27.0
93	66.3	49.0	13.0
94	62.4	80.6	12.0
95	96.4	46.5	12.0
96	48.3	74.2	15.0
97	79.0	68.0	27.0
98	41.0	94.4	20.0
99	68.6	63.4	24.0
100	68.5	14.0	15.0
