



25	200




0	50.0	50.0	0.0
1	72.1	57.4	23.0
2	85.8	26.8	20.0
3	32.7	37.5	21.0
4	57.2	46.7	25.0
5	15.5	98.6	29.0
6	74.9	96.4	16.0
7	79.1	15.5	10.0
8	11.1	19.0	10.0
9	47.5	49.9	15.0
10	20.0	100.0	20.0
11	71.7	75.9	12.0
12	73.4	25.0	29.0
13	3.8	16.9	12.0
14	65.1	55.0	22.0
15	26.6	100.0	29.0
16	76.0	85.4	29.0
17	80.8	19.0	27.0
18	7.6	21.9	29.0
19	55.4	44.6	24.0
20	18.9	74.3	16.0
21	80.0	79.8	29.0
22	85.5	10.7	25.0
23	27.3	29.1	26.0
24	51.9	65.7	11.0
25	0.4	67.9	29.0
26	69.5	81.0	23.0
27	83.9	13.8	11.0
28	0.0	28.5	12.0
29	30.2	54.5	18.0
30	5.8	80.3	11.0
31	85.7	84.5	18.0
32	65.9	21.5	23.0
33	20.6	24.7	29.0
34	53.9	44.1	23.0
35	12.8	93.1	29.0
36	84.6	82.8	21.0
37	84.9	6.5	24.0
38	16.9	13.2	22.0
39	59.1	37.2	18.0
40	24.4	76.1	13.0
41	74.3	87.6	24.0
42	82.5	22.7	13.0
43	31.0	21.7	27.0
44	26.0	48.2	28.0
45	34.5	73.2	26.0
46	61.7	74.9	22.0
47	64.0	47.4	14.0
48	12.3	31.7	11.0
49	46.5	50.4	11.0
50	12.0	99.4	19.0
51	54.7	3.7	26.0
52	97.0	41.5	27.0
53	17.1	91.4	27.0
54	96.7	41.0	28.0
55	10.8	59.3	11.0
56	52.7	41.9	25.0
57	77.3	19.1	22.0
58	76.8	24.3	25.0
59	66.8	62.9	28.0
60	18.6	4.1	18.0
61	58.3	20.5	24.0
62	54.0	22.0	10.0
63	62.4	45.9	24.0
64	10.2	11.7	11.0
65	19.5	42.9	26.0
66	41.8	18.5	21.0
67	24.3	78.6	26.0
68	28.5	16.7	15.0
69	43.9	20.4	13.0
70	57.4	33.3	21.0
71	35.0	31.2	17.0
72	76.4	3.8	22.0
73	59.1	11.0	12.0
74	23.3	70.7	11.0
75	28.1	89.1	21.0
76	22.6	79.6	26.0
77	53.4	7.1	19.0
78	34.3	76.9	16.0
79	20.0	20.6	16.0
80	88.0	86.3	16.0
81	26.3	7.3	12.0
82	77.6	20.5	11.0
83	72.4	20.4	18.0
84	31.4	2.3	12.0
85	96.9	47.0	14.0
86	12.6	58.8	17.0
87	44.8	80.7	12.0
88	64.1	16.4	10.0
89	45.2	95.8	29.0
90	46.8	56.3	10.0
91	82.0	48.5	24.0
92	88.1	30.4	20.0
93	70.9	2.7	10.0
94	41.1	0.9	19.0
95	14.0	80.2	24.0
96	50.2	23.3	14.0
97	14.9	98.3	22.0
98	44.6	85.7	19.0
99	32.1	69.5	17.0
100	58.2	84.4	13.0
