



25	200




0	50.0	50.0	0.0
1	81.3	95.1	29.0
2	21.0	9.4	10.0
3	36.2	59.3	19.0
4	56.1	88.4	20.0
5	71.4	85.2	12.0
6	92.6	22.5	13.0
7	93.3	41.7	17.0
8	71.7	39.9	14.0
9	69.4	58.8	16.0
10	29.1	89.7	18.0
11	39.1	85.8	18.0
12	19.7	14.8	27.0
13	32.5	81.3	26.0
14	46.2	8.5	16.0
15	30.9	16.4	11.0
16	61.9	44.9	14.0
17	50.6	45.4	19.0
18	26.3	62.4	22.0
19	57.6	20.5	16.0
20	33.0	71.1	11.0
21	90.7	85.3	10.0
22	74.7	9.9	24.0
23	11.3	58.4	13.0
24	69.1	67.9	20.0
25	46.3	19.1	24.0
26	17.5	56.2	26.0
27	31.0	17.5	16.0
28	12.5	3.3	26.0
29	56.4	91.6	12.0
30	71.5	50.3	17.0
31	60.5	78.7	28.0
32	75.1	12.1	22.0
33	3.1	73.3	19.0
34	32.4	47.2	15.0
35	55.1	13.5	27.0
36	34.7	85.4	27.0
37	62.9	84.4	23.0
38	49.5	5.5	17.0
39	35.2	17.0	29.0
40	91.5	15.3	25.0
41	60.4	32.9	23.0
42	17.3	57.8	15.0
43	44.7	46.8	11.0
44	91.8	95.1	28.0
45	22.9	67.4	25.0
46	11.4	74.0	15.0
47	49.2	5.4	15.0
48	7.2	4.9	15.0
49	79.6	95.7	28.0
50	94.6	99.1	15.0
51	99.4	24.3	11.0
52	67.0	17.8	24.0
53	81.5	35.9	20.0
54	4.9	91.9	23.0
55	43.2	56.2	22.0
56	75.1	22.1	22.0
57	2.4	61.9	25.0
58	26.5	42.9	24.0
59	64.3	6.2	19.0
60	83.8	72.4	27.0
61	1.9	38.1	12.0
62	1.0	23.5	20.0
63	44.1	72.7	27.0
64	66.3	75.2	23.0
65	27.7	6.9	25.0
66	25.0	14.8	29.0
67	28.5	59.6	18.0
68	71.0	75.0	12.0
69	75.1	67.5	18.0
70	57.1	4.6	12.0
71	53.3	72.5	27.0
72	91.3	95.9	28.0
73	4.5	66.4	21.0
74	16.7	97.6	27.0
75	57.2	51.1	13.0
76	56.7	89.4	26.0
77	25.3	80.8	15.0
78	62.2	86.0	19.0
79	40.4	78.5	11.0
80	90.7	52.5	22.0
81	18.4	15.3	25.0
82	5.2	20.9	21.0
83	4.9	90.5	19.0
84	73.6	65.3	19.0
85	90.3	38.5	17.0
86	17.8	54.8	19.0
87	14.7	79.1	10.0
88	53.2	22.6	27.0
89	12.5	41.2	11.0
90	72.4	92.3	11.0
91	19.7	9.0	21.0
92	11.8	32.2	22.0
93	95.0	20.4	26.0
94	76.7	64.6	20.0
95	94.2	81.1	12.0
96	99.9	35.1	27.0
97	18.5	32.6	10.0
98	27.2	92.7	22.0
99	6.7	56.0	24.0
100	3.7	97.2	22.0
