



25	200




0	50.0	50.0	0.0
1	88.8	31.3	10.0
2	70.7	48.3	14.0
3	23.7	45.3	14.0
4	54.3	100.0	13.0
5	58.5	12.1	14.0
6	84.5	31.4	26.0
7	62.7	78.5	22.0
8	87.7	35.6	10.0
9	41.8	42.3	16.0
10	55.9	83.4	28.0
11	10.3	46.6	16.0
12	26.8	16.6	23.0
13	45.8	72.0	17.0
14	60.1	52.7	25.0
15	31.1	11.3	10.0
16	91.5	88.1	19.0
17	88.8	26.0	11.0
18	83.4	3.1	11.0
19	57.2	56.9	25.0
20	22.2	80.5	12.0
21	68.3	13.8	20.0
22	7.8	2.7	26.0
23	42.5	4.4	19.0
24	8.6	1.4	14.0
25	78.7	74.1	28.0
26	1.7	78.6	23.0
27	5.4	31.0	20.0
28	48.1	51.9	12.0
29	29.0	16.0	27.0
30	49.9	93.6	25.0
31	31.2	66.4	12.0
32	92.6	77.9	27.0
33	22.5	0.8	12.0
34	53.7	34.6	26.0
35	80.4	28.6	22.0
36	78.9	18.1	29.0
37	25.7	14.9	14.0
38	7.5	1.2	12.0
39	32.7	44.8	27.0
40	3.3	34.9	29.0
41	9.6	80.4	13.0
42	57.4	59.1	17.0
43	71.8	95.8	18.0
44	50.0	32.0	14.0
45	30.7	53.7	10.0
46	79.4	65.6	15.0
47	64.2	10.7	21.0
48	16.5	39.7	25.0
49	14.9	19.6	28.0
50	61.2	69.3	26.0
51	67.5	17.3	21.0
52	33.7	92.1	29.0
53	62.3	44.3	22.0
54	23.4	34.7	25.0
55	30.8	88.7	14.0
56	53.8	36.3	26.0
57	36.8	29.2	18.0
58	9.8	95.4	20.0
59	67.4	1.9	26.0
60	91.5	2.6	26.0
61	91.0	86.4	16.0
62	84.5	16.7	21.0
63	18.0	59.2	11.0
64	55.7	70.7	15.0
65	96.0	28.6	12.0
66	73.7	63.9	16.0
67	5.9	9.0	21.0
68	94.6	81.5	25.0
69	41.1	45.3	22.0
70	47.8	61.1	25.0
71	79.2	9.8	10.0
72	5.4	51.5	12.0
73	91.9	94.0	16.0
74	75.7	71.6	21.0
75	35.8	5.7	25.0
76	92.8	36.5	22.0
77	90.8	4.6	23.0
78	43.8	77.7	25.0
79	30.0	41.2	26.0
80	28.9	72.3	29.0
81	57.4	33.9	16.0
82	91.7	40.3	28.0
83	35.0	47.8	12.0
84	88.1	87.6	24.0
85	43.4	75.7	26.0
86	3.0	38.3	12.0
87	20.2	42.4	29.0
88	57.9	85.5	16.0
89	77.0	60.3	19.0
90	18.3	34.3	13.0
91	26.0	13.1	15.0
92	42.2	97.5	25.0
93	46.7	65.7	15.0
94	36.0	77.8	26.0
95	62.0	33.7	27.0
96	45.6	37.2	15.0
97	34.0	3.1	17.0
98	73.6	3.8	12.0
99	16.3	76.8	24.0
100	0.8	63.4	16.0
