



25	200




0	50.0	50.0	0.0
1	35.9	34.2	13.0
2	60.3	28.1	15.0
3	63.0	62.0	14.0
4	21.0	82.4	24.0
5	17.9	39.7	13.0
6	29.2	37.6	12.0
7	64.9	45.7	21.0
8	79.2	82.0	28.0
9	18.5	80.9	11.0
10	8.0	38.6	10.0
11	41.5	35.0	11.0
12	52.5	45.5	12.0
13	88.9	77.4	11.0
14	37.5	79.4	25.0
15	16.7	20.9	13.0
16	24.3	25.7	26.0
17	61.2	35.9	24.0
18	98.5	69.2	14.0
19	27.6	80.9	23.0
20	29.1	15.0	17.0
21	55.5	27.0	16.0
22	41.7	34.0	17.0
23	78.7	72.1	24.0
24	30.4	89.7	27.0
25	7.4	36.0	27.0
26	42.9	42.5	24.0
27	58.3	37.4	28.0
28	73.9	85.0	17.0
29	25.4	79.1	15.0
30	31.4	33.9	14.0
31	15.9	53.3	10.0
32	40.1	28.4	26.0
33	80.7	63.7	27.0
34	10.6	100.0	10.0
35	12.5	11.1	16.0
36	35.7	52.8	18.0
37	43.0	17.6	17.0
38	76.1	86.0	24.0
39	21.2	85.9	19.0
40	20.8	56.0	14.0
41	32.5	40.1	12.0
42	34.1	30.2	29.0
43	96.8	85.8	14.0
44	15.8	95.0	10.0
45	17.0	28.8	21.0
46	24.2	37.5	11.0
47	50.4	31.8	21.0
48	95.5	89.5	23.0
49	0.0	89.9	29.0
50	24.4	24.3	16.0
51	37.6	39.8	16.0
52	54.5	39.9	22.0
53	91.5	82.5	28.0
54	25.5	100.0	16.0
55	14.2	30.0	13.0
56	17.7	30.2	10.0
57	59.2	39.1	14.0
58	86.8	65.6	27.0
59	26.8	76.4	16.0
60	20.7	21.6	14.0
61	27.4	38.3	20.0
62	45.4	33.7	14.0
63	84.2	84.1	23.0
64	24.3	87.5	28.0
65	27.5	30.2	24.0
66	29.4	35.2	24.0
67	55.1	27.8	26.0
68	84.5	80.1	12.0
69	39.4	58.3	14.0
70	9.8	35.3	26.0
71	31.7	38.0	23.0
72	65.1	32.2	18.0
73	60.7	88.9	21.0
74	22.5	81.6	21.0
75	30.7	32.3	24.0
76	19.5	48.9	26.0
77	53.1	43.2	11.0
78	81.1	90.3	27.0
79	38.4	81.4	17.0
80	29.1	14.1	18.0
81	25.5	38.6	26.0
82	54.7	31.9	20.0
83	75.5	83.0	29.0
84	27.6	87.0	13.0
85	43.0	25.2	28.0
86	27.1	38.3	22.0
87	46.7	23.4	19.0
88	74.3	65.3	18.0
89	20.8	61.0	23.0
90	27.7	52.8	17.0
91	31.1	44.6	25.0
92	42.2	36.4	28.0
93	92.0	95.7	23.0
94	21.9	100.0	15.0
95	9.4	22.6	13.0
96	23.7	57.3	11.0
97	50.1	30.6	25.0
98	87.0	85.9	13.0
99	9.5	72.5	25.0
100	4.6	25.8	29.0
