



25	200




0	50.0	50.0	0.0
1	86.2	80.5	14.0
2	63.4	16.5	11.0
3	27.1	21.7	21.0
4	46.3	36.2	22.0
5	50.0	93.0	23.0
6	80.1	82.6	16.0
7	95.4	16.5	20.0
8	24.0	27.7	24.0
9	69.3	49.5	25.0
10	30.9	75.8	21.0
11	81.7	78.3	19.0
12	74.4	2.4	10.0
13	14.7	19.7	25.0
14	51.9	56.4	26.0
15	16.6	88.6	13.0
16	83.5	80.3	22.0
17	83.6	27.9	15.0
18	18.5	23.2	27.0
19	47.3	58.0	10.0
20	23.6	72.4	15.0
21	81.1	77.0	20.0
22	94.4	6.7	21.0
23	24.1	30.0	22.0
24	42.4	69.1	18.0
25	30.0	90.5	16.0
26	75.2	79.3	10.0
27	74.4	28.6	18.0
28	7.8	21.6	16.0
29	39.3	49.0	27.0
30	13.0	73.9	16.0
31	85.3	81.1	22.0
32	55.5	23.8	13.0
33	14.6	1.9	28.0
34	52.1	34.9	26.0
35	25.0	93.9	16.0
36	80.4	76.5	23.0
37	98.2	28.5	23.0
38	0.0	20.3	25.0
39	66.6	43.0	13.0
40	0.0	75.9	29.0
41	65.5	72.0	23.0
42	75.9	11.5	25.0
43	24.3	28.2	19.0
44	46.1	44.3	21.0
45	0.0	71.9	27.0
46	74.1	97.3	28.0
47	72.8	38.0	19.0
48	20.4	11.0	19.0
49	61.1	33.5	18.0
50	14.4	95.3	21.0
51	32.2	77.4	15.0
52	0.8	3.9	12.0
53	27.8	48.9	23.0
54	23.3	46.8	23.0
55	41.7	17.9	21.0
56	14.8	27.3	27.0
57	40.7	68.0	21.0
58	54.4	66.3	29.0
59	56.8	93.6	23.0
60	88.0	77.4	24.0
61	1.1	64.8	23.0
62	49.5	98.8	12.0
63	43.0	84.5	10.0
64	19.9	49.6	14.0
65	0.7	50.2	28.0
66	82.7	90.2	10.0
67	4.3	26.8	10.0
68	32.4	14.5	17.0
69	30.8	36.7	13.0
70	92.3	22.0	20.0
71	24.1	84.4	25.0
72	98.8	45.4	20.0
73	26.8	56.3	28.0
74	32.2	92.4	18.0
75	9.3	84.0	13.0
76	99.2	64.9	13.0
77	31.9	20.1	20.0
78	43.7	5.8	23.0
79	96.6	41.7	17.0
80	6.1	52.2	14.0
81	56.9	49.3	28.0
82	43.8	78.8	12.0
83	88.2	37.2	17.0
84	32.5	39.0	26.0
85	27.6	11.8	23.0
86	58.7	83.5	25.0
87	65.9	62.0	10.0
88	59.9	56.8	12.0
89	54.4	22.7	22.0
90	20.1	70.1	12.0
91	69.5	50.4	29.0
92	60.5	76.1	12.0
93	17.6	22.3	26.0
94	7.0	66.6	11.0
95	61.2	95.9	21.0
96	90.5	48.0	12.0
97	57.3	87.3	29.0
98	86.1	75.7	24.0
99	30.2	84.1	29.0
100	20.8	62.1	18.0
