



25	200




0	50.0	50.0	0.0
1	87.9	23.6	10.0
2	33.6	72.3	25.0
3	1.5	20.6	13.0
4	65.2	90.2	16.0
5	92.9	42.6	10.0
6	85.5	1.9	17.0
7	56.7	12.4	21.0
8	80.0	13.9	12.0
9	45.7	44.0	19.0
10	36.8	3.4	24.0
11	48.6	99.7	18.0
12	21.5	51.6	11.0
13	68.3	58.1	12.0
14	28.9	67.6	11.0
15	33.3	32.8	29.0
16	5.0	54.2	19.0
17	22.6	18.1	17.0
18	79.6	40.4	13.0
19	43.2	18.4	25.0
20	48.6	56.0	23.0
21	83.6	56.7	18.0
22	52.9	50.5	22.0
23	56.5	58.1	20.0
24	77.4	84.5	11.0
25	18.0	1.0	16.0
26	20.6	57.3	20.0
27	83.1	86.3	13.0
28	66.3	49.9	25.0
29	93.2	7.0	14.0
30	82.0	0.5	12.0
31	9.9	74.3	21.0
32	1.8	91.2	22.0
33	17.6	91.3	12.0
34	27.5	36.4	19.0
35	16.9	20.1	21.0
36	55.6	58.0	27.0
37	72.3	38.1	24.0
38	85.4	46.5	23.0
39	45.2	89.9	13.0
40	4.3	50.0	19.0
41	10.7	25.9	19.0
42	79.2	59.6	13.0
43	71.3	82.7	15.0
44	60.1	8.9	15.0
45	44.0	28.1	12.0
46	73.8	49.3	17.0
47	35.6	98.9	11.0
48	57.4	84.7	21.0
49	74.4	52.1	24.0
50	98.0	24.3	26.0
51	6.3	33.4	19.0
52	50.1	15.2	17.0
53	7.4	74.2	24.0
54	70.2	96.7	16.0
55	35.1	28.5	20.0
56	33.8	78.9	10.0
57	48.6	92.7	27.0
58	5.2	81.9	12.0
59	23.9	90.7	18.0
60	16.6	79.1	25.0
61	45.5	6.1	25.0
62	53.7	86.8	19.0
63	52.5	46.7	25.0
64	8.0	98.3	12.0
65	53.5	60.2	22.0
66	1.6	95.0	15.0
67	91.2	19.7	21.0
68	86.6	46.9	26.0
69	17.7	9.9	24.0
70	82.3	55.7	10.0
71	91.7	99.7	21.0
72	6.3	0.0	22.0
73	51.3	77.0	27.0
74	93.4	47.9	13.0
75	28.0	47.2	14.0
76	20.7	47.6	15.0
77	44.3	45.1	22.0
78	63.5	99.8	18.0
79	69.0	57.4	14.0
80	85.3	42.8	12.0
81	36.1	7.1	20.0
82	27.1	25.8	18.0
83	49.0	71.2	19.0
84	59.9	32.8	17.0
85	74.6	47.2	18.0
86	80.1	31.3	22.0
87	66.1	94.0	17.0
88	79.1	60.0	18.0
89	45.6	8.5	24.0
90	48.0	99.2	24.0
91	45.1	79.1	12.0
92	39.4	82.3	22.0
93	91.0	30.3	24.0
94	73.4	85.3	23.0
95	42.6	98.1	16.0
96	18.7	25.3	24.0
97	23.1	73.5	17.0
98	65.7	7.8	12.0
99	36.2	10.1	15.0
100	73.5	49.3	27.0
