



25	200




0	50.0	50.0	0.0
1	45.1	37.4	10.0
2	71.4	13.2	12.0
3	20.5	78.8	27.0
4	0.0	34.7	16.0
5	45.5	78.2	11.0
6	36.9	29.4	23.0
7	45.4	22.3	16.0
8	39.1	82.2	17.0
9	2.7	0.0	17.0
10	34.2	64.6	12.0
11	39.6	40.3	23.0
12	58.2	33.1	13.0
13	32.3	83.7	17.0
14	26.2	2.4	17.0
15	46.9	86.3	26.0
16	33.5	44.0	19.0
17	73.2	7.8	13.0
18	9.3	63.9	22.0
19	13.9	14.7	10.0
20	32.1	73.0	15.0
21	33.2	35.5	11.0
22	65.3	13.2	26.0
23	20.9	70.8	27.0
24	9.9	1.0	19.0
25	27.9	70.8	24.0
26	36.2	48.2	17.0
27	68.1	25.9	11.0
28	28.0	81.4	10.0
29	0.0	23.7	24.0
30	11.1	85.2	18.0
31	32.8	36.0	14.0
32	68.7	10.5	12.0
33	26.6	91.0	14.0
34	22.1	9.0	18.0
35	27.6	55.3	10.0
36	39.1	38.2	12.0
37	66.9	16.1	26.0
38	23.1	80.7	19.0
39	16.4	17.9	27.0
40	36.6	68.2	25.0
41	33.5	60.6	16.0
42	71.4	33.5	15.0
43	7.9	95.3	22.0
44	34.7	21.1	27.0
45	34.8	63.0	10.0
46	29.3	27.8	24.0
47	47.8	33.4	29.0
48	11.7	71.6	27.0
49	34.1	7.7	20.0
50	29.3	65.9	24.0
51	54.4	43.0	25.0
52	86.3	28.9	16.0
53	63.2	84.6	16.0
54	74.4	64.7	20.0
55	40.5	44.8	27.0
56	74.0	20.7	24.0
57	88.3	98.9	11.0
58	32.1	65.0	27.0
59	55.8	25.4	23.0
60	14.5	46.7	21.0
61	91.4	1.4	12.0
62	55.7	26.5	22.0
63	29.6	29.7	23.0
64	20.6	30.6	20.0
65	99.2	97.3	21.0
66	17.6	60.5	11.0
67	84.3	46.2	19.0
68	7.3	45.7	23.0
69	27.2	97.3	21.0
70	28.2	51.4	15.0
71	0.3	53.4	14.0
72	77.0	83.2	14.0
73	81.8	99.4	25.0
74	10.4	31.9	10.0
75	83.8	97.5	28.0
76	39.1	94.9	13.0
77	86.5	72.8	19.0
78	91.5	22.9	11.0
79	34.8	75.3	15.0
80	96.6	48.6	20.0
81	24.4	11.9	29.0
82	27.4	89.6	21.0
83	77.1	18.9	28.0
84	88.5	55.0	23.0
85	24.1	99.3	16.0
86	79.0	1.6	21.0
87	87.2	64.7	26.0
88	81.3	91.5	17.0
89	72.9	4.1	13.0
90	7.6	24.4	29.0
91	80.3	48.3	18.0
92	33.1	79.6	16.0
93	99.5	69.1	13.0
94	57.6	99.5	23.0
95	33.1	81.2	15.0
96	29.8	45.9	11.0
97	58.0	22.3	17.0
98	26.6	69.0	15.0
99	0.3	89.1	22.0
100	0.5	58.9	16.0
